unique_id,ds,cutoff,y,RandomForest,XGBoost,LightGBM,fit_time_seconds
78,2023-01-27 18:00:00,2023-01-27 15:00:00,2.7445896e-10,2.2328576709574477e-09,2.232933e-09,2.2363312932946128e-10,121.30596041679382
78,2023-01-27 21:00:00,2023-01-27 15:00:00,6.7298406e-10,2.2328576709574477e-09,2.232933e-09,6.019299443196378e-10,121.30596041679382
78,2023-01-28 00:00:00,2023-01-27 15:00:00,2.9778862e-09,2.2328576709574477e-09,2.232933e-09,2.6639267451743703e-09,121.30596041679382
78,2023-01-28 03:00:00,2023-01-27 15:00:00,5.3963882e-09,2.2328576709574477e-09,2.232933e-09,3.807107089286262e-09,121.30596041679382
78,2023-01-28 06:00:00,2023-01-27 15:00:00,4.8704636e-09,2.2328576709574477e-09,2.232933e-09,4.075364875734063e-09,121.30596041679382
78,2023-01-28 09:00:00,2023-01-27 15:00:00,2.8251894e-09,2.2328576709574477e-09,2.232933e-09,3.3754975344058577e-09,121.30596041679382
78,2023-01-28 12:00:00,2023-01-27 15:00:00,7.988054e-10,2.2328576709574477e-09,2.232933e-09,1.0796124120919283e-09,121.30596041679382
78,2023-01-28 15:00:00,2023-01-27 15:00:00,2.9043834e-10,2.2328576709574477e-09,2.232933e-09,3.02551478856976e-10,121.30596041679382
79,2023-01-27 18:00:00,2023-01-27 15:00:00,2.4321628e-10,2.2328576709574477e-09,2.232933e-09,1.9410499655635762e-10,121.30596041679382
79,2023-01-27 21:00:00,2023-01-27 15:00:00,7.3242673e-10,2.2328576709574477e-09,2.232933e-09,6.252695212710634e-10,121.30596041679382
79,2023-01-28 00:00:00,2023-01-27 15:00:00,2.9142926e-09,2.2328576709574477e-09,2.232933e-09,2.548263283703614e-09,121.30596041679382
79,2023-01-28 03:00:00,2023-01-27 15:00:00,4.8500013e-09,2.2328576709574477e-09,2.232933e-09,3.578023824778373e-09,121.30596041679382
