pollutant,horizon,unique_id,model,MAE,ranking,unique_id.1,latitude,longitude,code_state,abbrev_state,name_state,code_region,name_region
no2,7days,76,LightGBM,7.985997975250401e-10,6.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
no2,7days,76,Arima,9.305302052104577e-10,7.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
no2,7days,76,SeasonalNaive-8,9.305302052104577e-10,7.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
no2,7days,76,Theta,9.33748881937708e-10,9.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
no2,7days,76,SeasonalNaive-56,1.1465710890422793e-09,10.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
no2,7days,76,Informer,1.2028027945645791e-09,11.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
no2,7days,76,ETS,1.2595895874336728e-09,12.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
no2,7days,76,XGBoost,1.366585326481026e-09,13.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
no2,7days,76,RandomForest,1.3666944008717403e-09,14.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
no2,7days,76,Naive,1.7316850727260533e-09,15.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
no2,7days,77,NBEATS-G,7.368528646519537e-10,1.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
no2,7days,77,NBEATS-I,7.386402808491757e-10,2.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
no2,7days,77,NHITS,7.42020631848101e-10,3.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
no2,7days,77,GRU,7.612070171333155e-10,4.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
no2,7days,77,LightGBM,8.18396397599961e-10,5.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
no2,7days,77,LSTM,8.374756921652532e-10,6.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
no2,7days,77,Theta,9.008979733443832e-10,7.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
no2,7days,77,Arima,9.678191509738722e-10,8.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
no2,7days,77,SeasonalNaive-8,9.678191509738722e-10,8.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
no2,7days,77,SeasonalNaive-56,1.14467769582241e-09,10.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
no2,7days,77,Informer,1.2658238892403062e-09,11.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
no2,7days,77,ETS,1.3200582201588485e-09,12.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
no2,7days,77,XGBoost,1.4165196787097215e-09,13.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
no2,7days,77,RandomForest,1.4166230238797197e-09,14.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
no2,7days,77,Naive,1.7901070759173803e-09,15.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
no2,7days,78,NBEATS-G,8.004374237485461e-10,1.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
no2,7days,78,NHITS,8.054077239620219e-10,2.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
no2,7days,78,NBEATS-I,8.055852024615559e-10,3.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
no2,7days,78,GRU,8.520519826501107e-10,4.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
no2,7days,78,LightGBM,8.748583815847753e-10,5.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
no2,7days,78,LSTM,9.143747966553737e-10,6.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
no2,7days,78,Theta,9.261880791176582e-10,7.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
no2,7days,78,Arima,1.0200566449999867e-09,8.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
no2,7days,78,SeasonalNaive-8,1.0200566449999867e-09,8.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
no2,7days,78,SeasonalNaive-56,1.265247161836398e-09,10.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
no2,7days,78,ETS,1.3554283242133608e-09,11.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
no2,7days,78,Informer,1.376478231051114e-09,12.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
no2,7days,78,XGBoost,1.531711263414739e-09,13.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
no2,7days,78,RandomForest,1.5317995858982006e-09,14.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
no2,7days,78,Naive,1.894185820988888e-09,15.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
no2,7days,79,NBEATS-G,7.621448833559795e-10,1.0,79,-24.25,-51.25,41.0,PR,Paraná,4.0,Sul
no2,7days,79,NBEATS-I,7.665273400522252e-10,2.0,79,-24.25,-51.25,41.0,PR,Paraná,4.0,Sul
no2,7days,79,NHITS,7.706001445778246e-10,3.0,79,-24.25,-51.25,41.0,PR,Paraná,4.0,Sul
no2,7days,79,GRU,8.139908386686362e-10,4.0,79,-24.25,-51.25,41.0,PR,Paraná,4.0,Sul
no2,7days,79,LightGBM,8.529144139051547e-10,5.0,79,-24.25,-51.25,41.0,PR,Paraná,4.0,Sul
no2,7days,79,LSTM,8.844743115301915e-10,6.0,79,-24.25,-51.25,41.0,PR,Paraná,4.0,Sul
no2,7days,79,Theta,9.009338327511454e-10,7.0,79,-24.25,-51.25,41.0,PR,Paraná,4.0,Sul
no2,7days,79,Arima,9.82512022256593e-10,8.0,79,-24.25,-51.25,41.0,PR,Paraná,4.0,Sul
no2,7days,79,SeasonalNaive-8,9.82512022256593e-10,8.0,79,-24.25,-51.25,41.0,PR,Paraná,4.0,Sul
no2,7days,79,SeasonalNaive-56,1.2163291242019225e-09,10.0,79,-24.25,-51.25,41.0,PR,Paraná,4.0,Sul
no2,7days,79,Informer,1.338502372353453e-09,11.0,79,-24.25,-51.25,41.0,PR,Paraná,4.0,Sul
no2,7days,79,XGBoost,1.503257645789404e-09,12.0,79,-24.25,-51.25,41.0,PR,Paraná,4.0,Sul
no2,7days,79,RandomForest,1.5033550312177716e-09,13.0,79,-24.25,-51.25,41.0,PR,Paraná,4.0,Sul
no2,7days,79,Naive,1.885904047677305e-09,14.0,79,-24.25,-51.25,41.0,PR,Paraná,4.0,Sul
no2,7days,79,ETS,0.0015566343760955018,15.0,79,-24.25,-51.25,41.0,PR,Paraná,4.0,Sul
no2,7days,80,NBEATS-G,7.019482257899783e-10,1.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
no2,7days,80,NBEATS-I,7.045561936889261e-10,2.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
no2,7days,80,NHITS,7.052802651602066e-10,3.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
no2,7days,80,GRU,7.575476622487325e-10,4.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
no2,7days,80,LightGBM,8.017108296450775e-10,5.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
no2,7days,80,LSTM,8.144366221735664e-10,6.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
no2,7days,80,Theta,8.433415078549065e-10,7.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
no2,7days,80,Arima,9.098277014063622e-10,8.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
no2,7days,80,SeasonalNaive-8,9.098277014063622e-10,8.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
no2,7days,80,SeasonalNaive-56,1.1650204427314053e-09,10.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
no2,7days,80,Informer,1.2232513277145095e-09,11.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
no2,7days,80,XGBoost,1.4193728434172294e-09,12.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
no2,7days,80,RandomForest,1.4195255638965865e-09,13.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
no2,7days,80,Naive,1.7632296914601975e-09,14.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
no2,7days,80,ETS,0.0028099437775735204,15.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
no2,7days,81,NBEATS-G,7.604401920020272e-10,1.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
no2,7days,81,NBEATS-I,7.627814471543831e-10,2.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
no2,7days,81,NHITS,7.678411431339927e-10,3.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
no2,7days,81,GRU,8.20431238985526e-10,4.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
no2,7days,81,LightGBM,8.597055697681277e-10,5.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
no2,7days,81,LSTM,8.996715574883337e-10,6.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
no2,7days,81,Theta,9.010490649226757e-10,7.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
no2,7days,81,Arima,9.83008233584819e-10,8.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
no2,7days,81,SeasonalNaive-8,9.83008233584819e-10,8.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
no2,7days,81,ETS,1.2178321748640446e-09,10.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
no2,7days,81,Informer,1.3151389197243716e-09,11.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
no2,7days,81,SeasonalNaive-56,1.3345462650590097e-09,12.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
no2,7days,81,XGBoost,1.4705026534792952e-09,13.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
no2,7days,81,RandomForest,1.47061597740618e-09,14.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
no2,7days,81,Naive,1.880116936690312e-09,15.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
no2,7days,87,LightGBM,9.760790508039376e-10,1.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
no2,7days,87,NBEATS-I,1.0359382713946765e-09,2.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
no2,7days,87,NBEATS-G,1.0740329786028689e-09,3.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
no2,7days,87,NHITS,1.1157860009917832e-09,4.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
no2,7days,87,SeasonalNaive-8,1.1397517102978174e-09,5.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
no2,7days,87,Theta,1.1447327234345678e-09,6.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
no2,7days,87,LSTM,1.2785951249693432e-09,7.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
no2,7days,87,GRU,1.293618146631207e-09,8.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
no2,7days,87,Arima,1.3530580325148317e-09,9.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
no2,7days,87,Informer,1.4096631378954825e-09,10.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
no2,7days,87,ETS,1.5359330048508704e-09,11.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
no2,7days,87,XGBoost,1.569581784665381e-09,12.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
no2,7days,87,RandomForest,1.5696688743706653e-09,13.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
no2,7days,87,SeasonalNaive-56,1.841014426214307e-09,14.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
no2,7days,87,Naive,1.9809891778033833e-09,15.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
no2,7days,88,NBEATS-G,9.810230171212113e-10,1.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
no2,7days,88,NBEATS-I,9.841551836557994e-10,2.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
no2,7days,88,NHITS,9.862659227762385e-10,3.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
no2,7days,88,GRU,1.043345022699174e-09,4.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
no2,7days,88,LightGBM,1.1175384628001656e-09,5.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
no2,7days,88,LSTM,1.1305278193991056e-09,6.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
no2,7days,88,Theta,1.196719822900608e-09,7.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
no2,7days,88,Arima,1.300034496703445e-09,8.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
no2,7days,88,SeasonalNaive-8,1.300034496703445e-09,8.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
no2,7days,88,SeasonalNaive-56,1.5688804090674145e-09,10.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
no2,7days,88,Informer,1.6167313461971152e-09,11.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
no2,7days,88,XGBoost,1.734691904266346e-09,12.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
no2,7days,88,RandomForest,1.734729031273555e-09,13.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
no2,7days,88,ETS,2.006681835590986e-09,14.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
no2,7days,88,Naive,2.305605560942637e-09,15.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
no2,7days,89,NBEATS-G,1.0482313364287347e-09,1.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,7days,89,NBEATS-I,1.0573480910555476e-09,2.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,7days,89,NHITS,1.0593027558341265e-09,3.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,7days,89,GRU,1.1055145407029828e-09,4.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,7days,89,LightGBM,1.149991670882015e-09,5.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,7days,89,LSTM,1.2095004422862882e-09,6.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,7days,89,Theta,1.2263424799838071e-09,7.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,7days,89,Arima,1.3505675183436467e-09,8.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,7days,89,SeasonalNaive-8,1.3505675183436467e-09,8.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,7days,89,SeasonalNaive-56,1.70270286533878e-09,10.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,7days,89,Informer,1.8070548380733763e-09,11.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,7days,89,XGBoost,1.923077805253031e-09,12.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,7days,89,RandomForest,1.9230933628914064e-09,13.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,7days,89,ETS,2.0757745117323534e-09,14.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,7days,89,Naive,2.4492597438800606e-09,15.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,7days,90,NBEATS-G,1.0646345826804542e-09,1.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
no2,7days,90,NBEATS-I,1.065412618213082e-09,2.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
no2,7days,90,NHITS,1.0729967510576533e-09,3.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
no2,7days,90,GRU,1.132474704928491e-09,4.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
no2,7days,90,LightGBM,1.165489248082602e-09,5.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
no2,7days,90,LSTM,1.2204181788826866e-09,6.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
no2,7days,90,Theta,1.2352584901316847e-09,7.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
no2,7days,90,Arima,1.3332692357119592e-09,8.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
no2,7days,90,SeasonalNaive-8,1.3332692357119592e-09,8.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
no2,7days,90,SeasonalNaive-56,1.6892607612205194e-09,10.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
no2,7days,90,Informer,1.8082674915178026e-09,11.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
no2,7days,90,XGBoost,1.9381317774377604e-09,12.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
no2,7days,90,RandomForest,1.938145953351017e-09,13.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
no2,7days,90,ETS,2.3215917218658108e-09,14.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
no2,7days,90,Naive,2.491440574684543e-09,15.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
no2,7days,91,NBEATS-I,9.280298292886639e-10,1.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
no2,7days,91,NBEATS-G,9.312748643514642e-10,2.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
no2,7days,91,NHITS,9.363237218648489e-10,3.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
no2,7days,91,GRU,9.964875347092001e-10,4.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
no2,7days,91,LightGBM,1.0505860285450192e-09,5.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
no2,7days,91,LSTM,1.066214308971569e-09,6.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
no2,7days,91,Theta,1.0917146598927734e-09,7.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
no2,7days,91,Arima,1.157641502311064e-09,8.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
no2,7days,91,SeasonalNaive-8,1.157641502311064e-09,8.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
no2,7days,91,SeasonalNaive-56,1.51106226197857e-09,10.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
no2,7days,91,Informer,1.5411314351673785e-09,11.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
no2,7days,91,ETS,1.622611497182627e-09,12.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
no2,7days,91,XGBoost,1.6565019084495284e-09,13.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
no2,7days,91,RandomForest,1.6565719217756431e-09,14.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
no2,7days,91,Naive,2.2219521770716553e-09,15.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
no2,7days,92,NBEATS-I,7.605466034683774e-10,1.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
no2,7days,92,NHITS,7.6218609082392e-10,2.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
no2,7days,92,NBEATS-G,7.707754559907761e-10,3.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
no2,7days,92,GRU,8.020347385543616e-10,4.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
no2,7days,92,LSTM,8.459343359756612e-10,5.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
no2,7days,92,LightGBM,8.788005541265176e-10,6.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
no2,7days,92,Theta,8.912304083637562e-10,7.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
no2,7days,92,Arima,1.0369935274869698e-09,8.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
no2,7days,92,SeasonalNaive-8,1.0699040299531112e-09,9.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
no2,7days,92,Informer,1.2481875340490586e-09,10.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
no2,7days,92,XGBoost,1.4205757756759827e-09,11.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
no2,7days,92,RandomForest,1.4207205567242893e-09,12.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
no2,7days,92,ETS,1.4210473135647156e-09,13.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
no2,7days,92,SeasonalNaive-56,1.4677666278909536e-09,14.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
no2,7days,92,Naive,1.7778173389797882e-09,15.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
no2,7days,102,NHITS,8.683893707833598e-10,1.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,7days,102,NBEATS-G,8.698416086164007e-10,2.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,7days,102,NBEATS-I,8.721134695107653e-10,3.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,7days,102,LightGBM,9.761818221326121e-10,4.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,7days,102,Theta,9.786491585157678e-10,5.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,7days,102,GRU,1.0835115217663415e-09,6.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,7days,102,SeasonalNaive-8,1.1007845807923813e-09,7.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,7days,102,LSTM,1.120854662848159e-09,8.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,7days,102,Arima,1.2975590950713429e-09,9.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,7days,102,Informer,1.3760645827431452e-09,10.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,7days,102,XGBoost,1.5217529571712206e-09,11.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,7days,102,RandomForest,1.5218303221433047e-09,12.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,7days,102,ETS,1.5953347343489479e-09,13.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,7days,102,SeasonalNaive-56,1.7505298118124658e-09,14.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,7days,102,Naive,1.9100764105867924e-09,15.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,7days,103,NBEATS-G,9.47633863765475e-10,1.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,7days,103,NHITS,9.56088643210807e-10,2.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,7days,103,NBEATS-I,9.592675596662411e-10,3.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,7days,103,GRU,9.963415750750104e-10,4.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,7days,103,LSTM,1.0486198616317923e-09,5.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,7days,103,Theta,1.0746190217125725e-09,6.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,7days,103,LightGBM,1.0885950401227606e-09,7.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,7days,103,Arima,1.2392717464522304e-09,8.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,7days,103,SeasonalNaive-8,1.2392717464522304e-09,8.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,7days,103,SeasonalNaive-56,1.4791188245765468e-09,10.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,7days,103,Informer,1.5646925392504462e-09,11.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,7days,103,ETS,1.6090658714776516e-09,12.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,7days,103,XGBoost,1.6888942013882804e-09,13.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,7days,103,RandomForest,1.6889305203218114e-09,14.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,7days,103,Naive,2.1767009079503667e-09,15.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,7days,104,NBEATS-G,9.571695341676903e-10,1.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,7days,104,NHITS,9.683548152897067e-10,2.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,7days,104,NBEATS-I,9.690770266783821e-10,3.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,7days,104,GRU,1.0042625700101006e-09,4.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,7days,104,Theta,1.072897780971702e-09,5.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,7days,104,LSTM,1.0795385703026073e-09,6.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,7days,104,LightGBM,1.0901265278087455e-09,7.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,7days,104,Arima,1.2092272264155208e-09,8.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,7days,104,SeasonalNaive-8,1.2092272264155208e-09,8.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,7days,104,SeasonalNaive-56,1.487356829934719e-09,10.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,7days,104,ETS,1.4892988131999737e-09,11.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,7days,104,Informer,1.5950791167495562e-09,12.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,7days,104,XGBoost,1.7158216735104705e-09,13.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,7days,104,RandomForest,1.7158564325290525e-09,14.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,7days,104,Naive,2.2050462634093906e-09,15.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
pm10,14days,54,NHITS,7.191371674117629e-09,1.0,54,-26.5,-52.0,41.0,PR,Paraná,4.0,Sul
pm10,14days,54,NBEATS-I,7.221123710786914e-09,2.0,54,-26.5,-52.0,41.0,PR,Paraná,4.0,Sul
pm10,14days,54,NBEATS-G,7.238240022683754e-09,3.0,54,-26.5,-52.0,41.0,PR,Paraná,4.0,Sul
pm10,14days,54,LightGBM,7.323739391898915e-09,4.0,54,-26.5,-52.0,41.0,PR,Paraná,4.0,Sul
pm10,14days,54,Informer,7.57498866407313e-09,5.0,54,-26.5,-52.0,41.0,PR,Paraná,4.0,Sul
pm10,14days,54,LSTM,7.800324170308356e-09,6.0,54,-26.5,-52.0,41.0,PR,Paraná,4.0,Sul
