unique_id,ds,cutoff,GRU,Informer,LSTM,y,fit_time_seconds
54,2023-10-21 21:00:00,2023-10-21 09:00:00,6.8120163e-09,9.026884e-09,5.9863177e-09,1.8647553e-08,638.7068750858307
54,2023-10-22 00:00:00,2023-10-21 09:00:00,7.3571234e-09,7.859171e-09,6.820509e-09,1.5284522e-08,638.7068750858307
54,2023-10-22 03:00:00,2023-10-21 09:00:00,8.155756e-09,7.859127e-09,7.734876e-09,1.10662555e-08,638.7068750858307
54,2023-10-22 06:00:00,2023-10-21 09:00:00,7.90063e-09,7.859693e-09,7.732737e-09,9.128428e-09,638.7068750858307
54,2023-10-22 09:00:00,2023-10-21 09:00:00,7.312226e-09,7.858776e-09,7.409658e-09,8.119915e-09,638.7068750858307
54,2023-11-14 18:00:00,2023-11-14 15:00:00,1.924669e-08,3.4032976e-08,1.820739e-08,6.227086e-08,638.7068750858307
54,2023-11-14 21:00:00,2023-11-14 15:00:00,1.7258056e-08,3.105192e-08,1.6303222e-08,5.04861e-08,638.7068750858307
54,2023-11-15 00:00:00,2023-11-14 15:00:00,1.6418074e-08,3.3969282e-08,1.5142003e-08,3.603715e-08,638.7068750858307
54,2023-11-15 03:00:00,2023-11-14 15:00:00,1.619577e-08,3.410938e-08,1.4860136e-08,3.2783543e-08,638.7068750858307
54,2023-11-15 06:00:00,2023-11-14 15:00:00,1.4856186e-08,2.2182915e-08,1.3068298e-08,3.499056e-08,638.7068750858307
54,2023-11-15 09:00:00,2023-11-14 15:00:00,1.5349016e-08,2.2403036e-08,1.33928255e-08,3.696195e-08,638.7068750858307
54,2023-11-15 12:00:00,2023-11-14 15:00:00,2.2056415e-08,2.213308e-08,2.0910065e-08,4.597365e-08,638.7068750858307
54,2023-11-15 15:00:00,2023-11-14 15:00:00,1.9877637e-08,2.2246725e-08,2.0092418e-08,4.862801e-08,638.7068750858307
54,2023-12-09 00:00:00,2023-12-08 21:00:00,7.960887e-09,5.800815e-09,8.543728e-09,5.907404e-09,638.7068750858307
54,2023-12-09 03:00:00,2023-12-08 21:00:00,9.862732e-09,6.037173e-09,1.0946481e-08,8.307013e-09,638.7068750858307
54,2023-12-09 06:00:00,2023-12-08 21:00:00,8.320183e-09,5.922825e-09,8.515178e-09,8.169106e-09,638.7068750858307
54,2023-12-09 09:00:00,2023-12-08 21:00:00,8.056591e-09,5.7898126e-09,8.083292e-09,6.527223e-09,638.7068750858307
54,2023-12-09 12:00:00,2023-12-08 21:00:00,7.166746e-09,6.0064904e-09,7.1961272e-09,6.8454575e-09,638.7068750858307
54,2023-12-09 15:00:00,2023-12-08 21:00:00,6.579622e-09,6.0824465e-09,5.7682468e-09,7.614116e-09,638.7068750858307
54,2023-12-09 18:00:00,2023-12-08 21:00:00,5.6531944e-09,6.0827303e-09,4.3332617e-09,8.016187e-09,638.7068750858307
54,2023-12-09 21:00:00,2023-12-08 21:00:00,5.415493e-09,6.0813212e-09,4.91733e-09,8.714e-09,638.7068750858307
54,2024-01-02 06:00:00,2024-01-02 03:00:00,9.859647e-09,1.0778953e-08,1.0413876e-08,9.4742605e-09,638.7068750858307
54,2024-01-02 09:00:00,2024-01-02 03:00:00,7.772991e-09,9.956453e-09,8.838161e-09,9.709947e-09,638.7068750858307
54,2024-01-02 12:00:00,2024-01-02 03:00:00,7.2353887e-09,1.0579154e-08,7.1065447e-09,1.3246312e-08,638.7068750858307
54,2024-01-02 15:00:00,2024-01-02 03:00:00,4.3199586e-09,1.0638648e-08,3.6987615e-09,1.0677024e-08,638.7068750858307
54,2024-01-02 18:00:00,2024-01-02 03:00:00,3.0341472e-09,8.938596e-09,2.6443066e-09,1.0430805e-08,638.7068750858307
54,2024-01-02 21:00:00,2024-01-02 03:00:00,4.385403e-09,8.938642e-09,4.264082e-09,1.07802025e-08,638.7068750858307
54,2024-01-03 00:00:00,2024-01-02 03:00:00,8.207362e-09,8.939422e-09,8.429449e-09,1.1015709e-08,638.7068750858307
54,2024-01-03 03:00:00,2024-01-02 03:00:00,9.778606e-09,8.937678e-09,9.669327e-09,1.1079948e-08,638.7068750858307
54,2024-01-26 12:00:00,2024-01-26 09:00:00,6.370655e-09,7.735766e-09,5.479112e-09,0.0,638.7068750858307
54,2024-01-26 15:00:00,2024-01-26 09:00:00,6.5001005e-09,7.7796e-09,5.4478853e-09,3.835286e-09,638.7068750858307
54,2024-01-26 18:00:00,2024-01-26 09:00:00,4.8663646e-09,7.759633e-09,5.3790905e-09,6.9012636e-09,638.7068750858307
54,2024-01-26 21:00:00,2024-01-26 09:00:00,6.4730474e-09,7.68678e-09,6.577325e-09,7.942788e-09,638.7068750858307
54,2024-01-27 00:00:00,2024-01-26 09:00:00,8.1516625e-09,7.854504e-09,8.496987e-09,9.584241e-09,638.7068750858307
54,2024-01-27 03:00:00,2024-01-26 09:00:00,9.2176915e-09,7.880477e-09,9.18219e-09,1.0051057e-08,638.7068750858307
54,2024-01-27 06:00:00,2024-01-26 09:00:00,9.536031e-09,7.85489e-09,9.211631e-09,1.0001909e-08,638.7068750858307
54,2024-01-27 09:00:00,2024-01-26 09:00:00,8.984233e-09,7.851701e-09,9.272834e-09,9.333096e-09,638.7068750858307
54,2024-02-19 18:00:00,2024-02-19 15:00:00,3.6738501e-09,5.179258e-09,3.5833063e-09,5.632142e-09,638.7068750858307
54,2024-02-19 21:00:00,2024-02-19 15:00:00,4.929797e-09,5.7987393e-09,4.5155972e-09,6.595453e-09,638.7068750858307
54,2024-02-20 00:00:00,2024-02-19 15:00:00,6.453503e-09,5.313913e-09,6.1464975e-09,8.008234e-09,638.7068750858307
54,2024-02-20 03:00:00,2024-02-19 15:00:00,7.2180435e-09,5.1098326e-09,6.8453523e-09,6.3159717e-09,638.7068750858307
54,2024-02-20 06:00:00,2024-02-19 15:00:00,7.616354e-09,6.5322365e-09,7.5522335e-09,6.844793e-09,638.7068750858307
54,2024-02-20 09:00:00,2024-02-19 15:00:00,7.786546e-09,6.5414807e-09,7.972621e-09,7.540288e-09,638.7068750858307
54,2024-02-20 12:00:00,2024-02-19 15:00:00,7.2587443e-09,6.5329884e-09,6.0048424e-09,6.3599894e-09,638.7068750858307
54,2024-02-20 15:00:00,2024-02-19 15:00:00,3.6255359e-09,6.531806e-09,3.6034955e-09,6.5328796e-09,638.7068750858307
54,2024-03-15 00:00:00,2024-03-14 21:00:00,1.2573946e-08,1.3208643e-08,1.3000166e-08,1.5333733e-08,638.7068750858307
54,2024-03-15 03:00:00,2024-03-14 21:00:00,1.411767e-08,1.1706007e-08,1.5703e-08,1.7440248e-08,638.7068750858307
54,2024-03-15 06:00:00,2024-03-14 21:00:00,1.2090225e-08,1.2964364e-08,1.2122329e-08,1.7961673e-08,638.7068750858307
54,2024-03-15 09:00:00,2024-03-14 21:00:00,1.3006531e-08,1.3129731e-08,1.308988e-08,1.904202e-08,638.7068750858307
54,2024-03-15 12:00:00,2024-03-14 21:00:00,1.0592939e-08,9.848176e-09,9.768871e-09,2.87762e-08,638.7068750858307
54,2024-03-15 15:00:00,2024-03-14 21:00:00,5.3441944e-09,9.675802e-09,4.719847e-09,1.5271311e-08,638.7068750858307
54,2024-03-15 18:00:00,2024-03-14 21:00:00,5.0505675e-09,9.642533e-09,5.2672986e-09,1.06581055e-08,638.7068750858307
54,2024-03-15 21:00:00,2024-03-14 21:00:00,8.065174e-09,9.6408606e-09,7.850083e-09,1.0357063e-08,638.7068750858307
54,2024-04-08 06:00:00,2024-04-08 03:00:00,1.1277866e-08,1.1221683e-08,1.0797937e-08,1.0380617e-08,638.7068750858307
54,2024-04-08 09:00:00,2024-04-08 03:00:00,8.53319e-09,1.0539779e-08,1.042648e-08,1.1409576e-08,638.7068750858307
54,2024-04-08 12:00:00,2024-04-08 03:00:00,7.595724e-09,1.1016682e-08,8.356113e-09,1.9087857e-08,638.7068750858307
54,2024-04-08 15:00:00,2024-04-08 03:00:00,7.4402435e-09,1.11434515e-08,7.2538766e-09,1.4907815e-08,638.7068750858307
54,2024-04-08 18:00:00,2024-04-08 03:00:00,7.7100655e-09,1.003944e-08,6.8122863e-09,1.2686414e-08,638.7068750858307
54,2024-04-08 21:00:00,2024-04-08 03:00:00,8.654621e-09,1.0036649e-08,7.894139e-09,1.234168e-08,638.7068750858307
54,2024-04-09 00:00:00,2024-04-08 03:00:00,9.376765e-09,1.0037395e-08,9.538557e-09,1.1994829e-08,638.7068750858307
54,2024-04-09 03:00:00,2024-04-08 03:00:00,1.0097111e-08,1.0036172e-08,1.0823537e-08,1.0206477e-08,638.7068750858307
54,2024-05-02 12:00:00,2024-05-02 09:00:00,4.3375925e-09,3.2329108e-09,4.993962e-09,2.2367395e-08,638.7068750858307
54,2024-05-02 15:00:00,2024-05-02 09:00:00,2.1725488e-09,4.0978656e-09,2.292789e-09,1.9157262e-08,638.7068750858307
54,2024-05-02 18:00:00,2024-05-02 09:00:00,2.1944828e-09,3.7799257e-09,2.3185736e-09,1.1894926e-08,638.7068750858307
54,2024-05-02 21:00:00,2024-05-02 09:00:00,3.4506662e-09,4.8403255e-09,3.4318117e-09,1.017514e-08,638.7068750858307
54,2024-05-03 00:00:00,2024-05-02 09:00:00,6.072385e-09,4.840665e-09,6.0242917e-09,1.0176279e-08,638.7068750858307
54,2024-05-03 03:00:00,2024-05-02 09:00:00,4.5891e-09,4.8405426e-09,5.1381472e-09,1.0541946e-08,638.7068750858307
54,2024-05-03 06:00:00,2024-05-02 09:00:00,3.9395323e-09,4.840793e-09,4.4021786e-09,1.0392688e-08,638.7068750858307
54,2024-05-03 09:00:00,2024-05-02 09:00:00,3.5565662e-09,4.838472e-09,4.2791304e-09,9.573795e-09,638.7068750858307
54,2024-05-26 18:00:00,2024-05-26 15:00:00,5.612072e-09,6.0306222e-09,4.3337582e-09,6.112765e-09,638.7068750858307
54,2024-05-26 21:00:00,2024-05-26 15:00:00,5.7997505e-09,6.4206223e-09,4.849694e-09,5.388375e-09,638.7068750858307
54,2024-05-27 00:00:00,2024-05-26 15:00:00,5.53469e-09,6.104923e-09,5.1070024e-09,5.3349414e-09,638.7068750858307
54,2024-05-27 03:00:00,2024-05-26 15:00:00,5.703424e-09,5.9754135e-09,5.9616827e-09,4.295149e-09,638.7068750858307
54,2024-05-27 06:00:00,2024-05-26 15:00:00,6.482206e-09,6.938337e-09,7.1165496e-09,3.4334742e-09,638.7068750858307
54,2024-05-27 09:00:00,2024-05-26 15:00:00,7.1491986e-09,6.9861406e-09,7.544252e-09,3.3836944e-09,638.7068750858307
54,2024-05-27 12:00:00,2024-05-26 15:00:00,7.495575e-09,6.939034e-09,7.4931155e-09,5.3905183e-09,638.7068750858307
54,2024-05-27 15:00:00,2024-05-26 15:00:00,5.827632e-09,6.938661e-09,5.1432982e-09,5.0535043e-09,638.7068750858307
54,2024-06-20 00:00:00,2024-06-19 21:00:00,1.1276953e-08,1.3040498e-08,1.0028235e-08,1.3475402e-08,638.7068750858307
54,2024-06-20 03:00:00,2024-06-19 21:00:00,1.0919367e-08,1.2273129e-08,9.898312e-09,1.271982e-08,638.7068750858307
54,2024-06-20 06:00:00,2024-06-19 21:00:00,1.0458418e-08,1.2758365e-08,9.62954e-09,1.2633999e-08,638.7068750858307
54,2024-06-20 09:00:00,2024-06-19 21:00:00,9.8941415e-09,1.2989463e-08,9.23184e-09,1.2222452e-08,638.7068750858307
54,2024-06-20 12:00:00,2024-06-19 21:00:00,1.15616015e-08,1.18369785e-08,1.1396946e-08,1.6188153e-09,638.7068750858307
54,2024-06-20 15:00:00,2024-06-19 21:00:00,1.3665943e-08,1.2145675e-08,1.28639694e-08,1.5484432e-09,638.7068750858307
54,2024-06-20 18:00:00,2024-06-19 21:00:00,1.1663184e-08,1.1914153e-08,1.0303858e-08,3.0939944e-09,638.7068750858307
54,2024-06-20 21:00:00,2024-06-19 21:00:00,1.1766039e-08,1.1912061e-08,1.0797584e-08,4.0697468e-09,638.7068750858307
54,2024-07-14 06:00:00,2024-07-14 03:00:00,8.479197e-09,3.9370107e-09,8.366078e-09,2.6151181e-09,638.7068750858307
54,2024-07-14 09:00:00,2024-07-14 03:00:00,7.797011e-09,4.8358486e-09,7.851273e-09,2.3099087e-09,638.7068750858307
54,2024-07-14 12:00:00,2024-07-14 03:00:00,2.9686917e-09,4.209743e-09,3.4042649e-09,9.42476e-09,638.7068750858307
54,2024-07-14 15:00:00,2024-07-14 03:00:00,2.7795581e-09,3.9956083e-09,3.2003311e-09,8.854344e-09,638.7068750858307
54,2024-07-14 18:00:00,2024-07-14 03:00:00,3.774309e-09,5.9525904e-09,3.5781709e-09,9.049799e-09,638.7068750858307
54,2024-07-14 21:00:00,2024-07-14 03:00:00,3.6130843e-09,5.9297833e-09,2.9589566e-09,9.6617825e-09,638.7068750858307
54,2024-07-15 00:00:00,2024-07-14 03:00:00,5.775655e-09,5.930105e-09,5.3145706e-09,9.61249e-09,638.7068750858307
54,2024-07-15 03:00:00,2024-07-14 03:00:00,4.1423514e-09,5.9276117e-09,4.314952e-09,1.0005348e-08,638.7068750858307
54,2024-08-07 12:00:00,2024-08-07 09:00:00,2.877081e-08,8.533915e-09,3.1397434e-08,1.1951215e-08,638.7068750858307
54,2024-08-07 15:00:00,2024-08-07 09:00:00,1.9804073e-08,8.666144e-09,2.1098128e-08,1.0525895e-08,638.7068750858307
54,2024-08-07 18:00:00,2024-08-07 09:00:00,1.040946e-08,8.606215e-09,8.851275e-09,1.2163866e-08,638.7068750858307
54,2024-08-07 21:00:00,2024-08-07 09:00:00,1.0225833e-08,8.511143e-09,1.1715024e-08,1.4578717e-08,638.7068750858307
54,2024-08-08 00:00:00,2024-08-07 09:00:00,1.071879e-08,9.033431e-09,1.1826164e-08,1.6022298e-08,638.7068750858307
54,2024-08-08 03:00:00,2024-08-07 09:00:00,1.0924343e-08,9.15178e-09,1.15540235e-08,2.1827255e-08,638.7068750858307
54,2024-08-08 06:00:00,2024-08-07 09:00:00,1.1839848e-08,9.152228e-09,1.2045147e-08,2.3872193e-08,638.7068750858307
54,2024-08-08 09:00:00,2024-08-07 09:00:00,1.13876535e-08,9.151383e-09,1.1007863e-08,2.9253215e-08,638.7068750858307
54,2024-08-31 18:00:00,2024-08-31 15:00:00,1.848108e-08,3.3965065e-08,1.6898825e-08,4.31159e-08,638.7068750858307
54,2024-08-31 21:00:00,2024-08-31 15:00:00,2.2196007e-08,3.333603e-08,2.1857813e-08,3.5548226e-08,638.7068750858307
54,2024-09-01 00:00:00,2024-08-31 15:00:00,2.6720324e-08,3.3893492e-08,2.4110582e-08,3.4319484e-08,638.7068750858307
54,2024-09-01 03:00:00,2024-08-31 15:00:00,2.8566062e-08,3.4024083e-08,2.9091863e-08,3.666283e-08,638.7068750858307
