unique_id,ds,cutoff,NBEATS-I,NBEATS-G,NHITS,y,Arima,ETS,Theta,SeasonalNaive-8,SeasonalNaive-56,Naive,RandomForest,XGBoost,LightGBM,GRU,Informer,LSTM
54,2023-07-16 12:00:00,2023-07-16 09:00:00,3.9881454e-09,3.938946e-09,3.7812105e-09,2.6514613e-10,5.330852e-09,5.1462563e-09,4.117632e-09,0.0,9.568488e-09,5.330852e-09,8.928643182058317e-09,8.929301e-09,3.3072978070793683e-09,1.4893832e-09,4.5449804e-09,7.8991985e-10
54,2023-07-16 15:00:00,2023-07-16 09:00:00,1.4752353e-09,1.2093173e-09,2.1276212e-09,4.8704152e-11,5.330852e-09,1.5440093e-09,1.8611965e-09,0.0,9.835212e-09,5.330852e-09,8.928643182058317e-09,8.929301e-09,2.489179523906372e-09,1.5583639e-09,4.538589e-09,1.1323114e-09
54,2023-07-16 18:00:00,2023-07-16 09:00:00,1.3572834e-09,1.5249364e-09,1.4494087e-09,8.431478e-11,5.330852e-09,8.9528057e-10,1.4212549e-09,0.0,9.7715045e-09,5.330852e-09,8.928643182058317e-09,8.929301e-09,2.2523531452604807e-09,1.2645426e-09,4.5363215e-09,1.2011433e-09
54,2023-07-16 21:00:00,2023-07-16 09:00:00,2.6524007e-09,2.6632476e-09,2.4978462e-09,1.9345094e-09,5.330852e-09,2.2248823e-09,2.3206985e-09,0.0,7.497827e-09,5.330852e-09,8.928643182058317e-09,8.929301e-09,3.0638130668048373e-09,1.7428918e-09,4.53982e-09,1.3953119e-09
54,2023-07-17 00:00:00,2023-07-16 09:00:00,5.3020277e-09,5.634243e-09,5.418637e-09,6.058019e-09,5.330852e-09,4.383425e-09,4.6088906e-09,6.2446954e-09,7.68195e-09,5.330852e-09,8.928643182058317e-09,8.929301e-09,5.779868887179195e-09,5.431285e-09,5.3041207e-09,5.5500324e-09
54,2023-07-17 03:00:00,2023-07-16 09:00:00,5.797924e-09,6.277231e-09,6.416097e-09,7.672135e-09,5.330852e-09,5.0945723e-09,5.4511187e-09,6.143673e-09,6.433119e-09,5.330852e-09,8.928643182058317e-09,8.929301e-09,6.631876648191057e-09,5.306451e-09,5.3057274e-09,5.580508e-09
54,2023-07-17 06:00:00,2023-07-16 09:00:00,5.6892127e-09,5.96768e-09,6.3869696e-09,8.441502e-09,5.330852e-09,5.105331e-09,5.370535e-09,5.244466e-09,6.267072e-09,5.330852e-09,8.928643182058317e-09,8.929301e-09,6.793901671323267e-09,5.206125e-09,5.434507e-09,5.3527813e-09
54,2023-07-17 09:00:00,2023-07-16 09:00:00,5.8945075e-09,5.4750116e-09,6.4181838e-09,8.93665e-09,5.330852e-09,5.329205e-09,5.3830815e-09,5.330852e-09,7.800722e-09,5.330852e-09,8.928643182058317e-09,8.929301e-09,6.804304343056706e-09,5.7968212e-09,5.49679e-09,5.405346e-09
54,2023-08-09 18:00:00,2023-08-09 15:00:00,3.999079e-09,4.510994e-09,3.8707566e-09,4.0382986e-09,3.9959502e-09,3.6390826e-09,2.452111e-09,3.7858072e-09,0.0,3.9959502e-09,8.928643182058317e-09,8.929301e-09,3.759553732924016e-09,4.3829598e-09,4.829889e-09,5.15592e-09
54,2023-08-09 21:00:00,2023-08-09 15:00:00,4.775193e-09,4.9823883e-09,5.0814384e-09,5.6360925e-09,3.9959502e-09,4.455464e-09,3.265139e-09,5.4776645e-09,8.64965e-10,3.9959502e-09,8.928643182058317e-09,8.929301e-09,4.523797620978359e-09,6.0824368e-09,4.74039e-09,7.137824e-09
54,2023-08-10 00:00:00,2023-08-09 15:00:00,5.760574e-09,6.269742e-09,6.3772245e-09,5.3162457e-09,3.9959502e-09,6.5231522e-09,5.344351e-09,4.9918505e-09,9.077406e-09,3.9959502e-09,8.928643182058317e-09,8.929301e-09,7.316203492362526e-09,6.023384e-09,4.6352637e-09,7.479292e-09
54,2023-08-10 03:00:00,2023-08-09 15:00:00,5.7186305e-09,6.30648e-09,6.786409e-09,5.093918e-09,3.9959502e-09,7.3163546e-09,6.1452163e-09,4.8153943e-09,1.2406086e-08,3.9959502e-09,8.928643182058317e-09,8.929301e-09,8.134234058219326e-09,6.095845e-09,4.832387e-09,7.652009e-09
54,2023-08-10 06:00:00,2023-08-09 15:00:00,5.4580904e-09,6.1790897e-09,7.0015087e-09,5.5887943e-09,3.9959502e-09,7.2775497e-09,6.1099876e-09,4.6796256e-09,1.4032911e-08,3.9959502e-09,8.928643182058317e-09,8.929301e-09,8.25334253246504e-09,6.1034298e-09,5.8567386e-09,6.999099e-09
54,2023-08-10 09:00:00,2023-08-09 15:00:00,5.917332e-09,6.0919603e-09,7.4004345e-09,6.073053e-09,3.9959502e-09,7.3253323e-09,6.1397367e-09,3.955148e-09,1.3848648e-08,3.9959502e-09,8.928643182058317e-09,8.929301e-09,8.268041466230962e-09,5.2328564e-09,6.020498e-09,6.1232814e-09
54,2023-08-10 12:00:00,2023-08-09 15:00:00,5.415368e-09,5.1177147e-09,5.988673e-09,1.5638882e-08,3.9959502e-09,6.047334e-09,4.861007e-09,3.793197e-09,1.420198e-08,3.9959502e-09,8.928643182058317e-09,8.929301e-09,8.305917986804946e-09,4.5206376e-09,5.926273e-09,5.571467e-09
54,2023-08-10 15:00:00,2023-08-09 15:00:00,4.2435286e-09,3.0479474e-09,4.426503e-09,1.5043781e-08,3.9959502e-09,3.995904e-09,2.802916e-09,3.9959502e-09,1.9756143e-09,3.9959502e-09,8.928643182058317e-09,8.929301e-09,6.508598029701764e-09,4.1078017e-09,6.0346443e-09,3.5203611e-09
54,2023-09-03 00:00:00,2023-09-02 21:00:00,1.7152534e-08,1.7487423e-08,1.6620287e-08,1.6658642e-08,1.776283e-08,1.989301e-08,1.9396971e-08,7.719547e-09,1.9214867e-09,1.776283e-08,8.928643182058317e-09,8.929301e-09,1.6930046847639606e-08,8.884308e-09,1.4285038e-08,9.198485e-09
54,2023-09-03 03:00:00,2023-09-02 21:00:00,1.6507677e-08,1.676136e-08,1.5168599e-08,1.5074303e-08,1.776283e-08,2.0707898e-08,2.0192596e-08,7.767382e-09,2.5564633e-09,1.776283e-08,8.928643182058317e-09,8.929301e-09,1.609706798514161e-08,9.607026e-09,1.4696883e-08,1.0365865e-08
