unique_id,ds,cutoff,NBEATS-I,NBEATS-G,NHITS,y,Arima,ETS,Theta,SeasonalNaive-8,SeasonalNaive-56,Naive,RandomForest,XGBoost,LightGBM,GRU,Informer,LSTM
54,2023-09-03 00:00:00,2023-09-02 21:00:00,2.6551433e-08,2.4744429e-08,2.5850005e-08,2.3511872e-08,2.9488923e-08,2.1597678e-08,1.9958433e-08,2.9488923e-08,4.448053e-08,2.9051431e-08,2.4402468274780465e-08,3.3331744e-08,2.36582442759218e-08,2.7769298e-08,2.5837569e-08,2.7569785e-08
54,2023-09-03 03:00:00,2023-09-02 21:00:00,2.903245e-08,2.7936347e-08,2.8930003e-08,2.3257686e-08,3.8505608e-08,2.4764752e-08,2.123531e-08,3.8505608e-08,4.349378e-08,2.9051431e-08,2.4402468274780465e-08,3.3331744e-08,2.6165914022063024e-08,3.6560525e-08,2.5696073e-08,3.6304247e-08
54,2023-09-03 06:00:00,2023-09-02 21:00:00,2.8351245e-08,2.76131e-08,2.9179406e-08,2.309793e-08,3.1724888e-08,2.4318892e-08,2.1891502e-08,3.1724888e-08,4.0114585e-08,2.9051431e-08,2.4402468274780465e-08,3.3331744e-08,2.737657241025269e-08,2.591527e-08,2.3179764e-08,2.6921365e-08
54,2023-09-03 12:00:00,2023-09-02 21:00:00,3.3275803e-08,3.2946236e-08,3.1305035e-08,2.6404557e-08,3.7458488e-08,2.5284034e-08,3.0787533e-08,3.7458488e-08,4.0544982e-08,2.9051431e-08,4.3111047569987766e-08,3.3331744e-08,3.44115265063908e-08,3.7601968e-08,3.6049194e-08,3.8066474e-08
54,2023-09-03 15:00:00,2023-09-02 21:00:00,4.231857e-08,4.1844164e-08,4.056608e-08,3.5616516e-08,4.1486572e-08,3.917975e-08,4.1546127e-08,4.1486572e-08,6.308333e-08,2.9051431e-08,6.442206562514924e-08,3.3331744e-08,4.75259983945613e-08,4.3323404e-08,3.7642383e-08,4.3753847e-08
54,2023-09-03 18:00:00,2023-09-02 21:00:00,4.30721e-08,4.2259988e-08,4.271254e-08,3.305488e-08,3.749377e-08,4.2378375e-08,4.1542187e-08,3.749377e-08,6.5547425e-08,2.9051431e-08,6.442206562514924e-08,3.3331744e-08,4.8822950877861926e-08,3.895105e-08,3.555259e-08,3.821727e-08
54,2023-09-03 21:00:00,2023-09-02 21:00:00,3.1081107e-08,3.08979e-08,3.1739656e-08,3.212501e-08,2.9051431e-08,2.9249891e-08,3.014245e-08,2.9051431e-08,5.0759716e-08,2.9051431e-08,4.291494902214397e-08,3.3331744e-08,3.5645844269404034e-08,3.0830947e-08,2.8355393e-08,3.0284152e-08
54,2023-09-27 06:00:00,2023-09-27 03:00:00,2.5614503e-08,2.4084592e-08,2.3104992e-08,2.8617217e-08,2.7670179e-08,2.2109187e-08,2.1196467e-08,2.7670179e-08,2.798651e-08,2.2304125e-08,2.4402468274780465e-08,3.3331744e-08,2.6035607694255083e-08,2.7329808e-08,2.3446386e-08,2.7832975e-08
54,2023-09-27 09:00:00,2023-09-27 03:00:00,2.1925702e-08,2.0521547e-08,1.8707196e-08,4.207005e-08,2.234705e-08,1.7537374e-08,1.7858241e-08,2.234705e-08,1.8236424e-08,2.2304125e-08,2.4402468274780465e-08,3.3331744e-08,2.326429133787671e-08,2.2675051e-08,2.3881602e-08,2.1228956e-08
54,2023-09-27 12:00:00,2023-09-27 03:00:00,3.6657685e-08,3.5788577e-08,3.292289e-08,4.0003215e-08,3.5033448e-08,2.8066015e-08,2.9959576e-08,3.5033448e-08,3.4915953e-08,2.2304125e-08,4.3111047569987766e-08,3.3331744e-08,3.5828280715263775e-08,3.8779625e-08,3.0297347e-08,3.7668652e-08
54,2023-09-27 18:00:00,2023-09-27 03:00:00,4.7193943e-08,4.5807184e-08,4.4389743e-08,5.6407295e-08,3.879031e-08,3.68764e-08,4.0468738e-08,3.879031e-08,5.9822284e-08,2.2304125e-08,6.26071261530433e-08,3.3331744e-08,4.6437425520952e-08,4.385397e-08,4.1797136e-08,4.4185036e-08
54,2023-09-27 21:00:00,2023-09-27 03:00:00,3.5649816e-08,3.5433125e-08,3.2963005e-08,5.5770677e-08,3.4533983e-08,2.5027777e-08,2.9192634e-08,3.4533983e-08,3.3747718e-08,2.2304125e-08,4.291494902214397e-08,3.3331744e-08,3.4843566384252915e-08,3.6859678e-08,3.2617745e-08,3.484636e-08
54,2023-09-28 00:00:00,2023-09-27 03:00:00,2.322361e-08,2.3413694e-08,2.2715296e-08,5.5411896e-08,1.3933351e-08,1.722947e-08,1.9346384e-08,1.3933351e-08,1.1784449e-08,2.2304125e-08,2.4402468274780465e-08,3.3331744e-08,2.4695857570880456e-08,1.7959907e-08,2.9660397e-08,1.6081922e-08
54,2023-10-21 12:00:00,2023-10-21 09:00:00,4.185452e-08,4.3911964e-08,4.1133138e-08,4.600419e-08,4.474325e-08,4.0252406e-08,4.8981356e-08,4.474325e-08,4.8870685e-08,3.1539678e-08,4.3111047569987766e-08,3.3331744e-08,4.269802806901399e-08,4.5587992e-08,4.676628e-08,4.582622e-08
54,2023-10-21 18:00:00,2023-10-21 09:00:00,4.8052495e-08,4.9840132e-08,4.9043027e-08,5.362405e-08,5.377473e-08,5.1422763e-08,6.6276655e-08,5.377473e-08,5.0979118e-08,3.1539678e-08,5.518427611106959e-08,3.3331744e-08,5.17102150755843e-08,5.3281298e-08,3.5062605e-08,5.3932453e-08
54,2023-10-22 00:00:00,2023-10-21 09:00:00,2.8827792e-08,2.9312158e-08,2.9609652e-08,4.2179497e-08,2.7791586e-08,3.494922e-08,3.214337e-08,2.7791586e-08,4.3980467e-08,3.1539678e-08,2.4402468274780465e-08,3.3331744e-08,2.6055962634034187e-08,2.7678613e-08,3.606488e-08,3.0256967e-08
54,2023-10-22 03:00:00,2023-10-21 09:00:00,3.2446252e-08,3.461191e-08,3.428092e-08,4.80266e-08,3.4531173e-08,3.7656047e-08,3.4327552e-08,3.4531173e-08,4.6078036e-08,3.1539678e-08,2.4402468274780465e-08,3.3331744e-08,2.8836551982487622e-08,3.1154467e-08,3.6096935e-08,3.6065785e-08
54,2023-10-22 06:00:00,2023-10-21 09:00:00,3.1938914e-08,3.457605e-08,3.427031e-08,4.5197787e-08,3.404903e-08,3.7028055e-08,3.541554e-08,3.404903e-08,4.7953765e-08,3.1539678e-08,2.4402468274780465e-08,3.3331744e-08,2.8928285112400284e-08,3.0762763e-08,3.3875757e-08,3.4597704e-08
54,2023-10-22 09:00:00,2023-10-21 09:00:00,2.851344e-08,2.8993925e-08,2.854344e-08,3.7168174e-08,3.1539678e-08,3.1643534e-08,2.9782889e-08,3.1539678e-08,4.135565e-08,3.1539678e-08,2.4402468274780465e-08,3.3331744e-08,2.4484322141952964e-08,3.0135237e-08,3.1340868e-08,3.205491e-08
54,2023-11-14 18:00:00,2023-11-14 15:00:00,3.331422e-08,3.373342e-08,3.4811997e-08,2.8213238e-08,4.5188614e-08,3.56102e-08,3.816929e-08,4.5188614e-08,6.482921e-08,3.6779475e-08,4.215072776056517e-08,3.3331744e-08,3.405497917560704e-08,3.99253e-08,3.710481e-08,4.31041e-08
54,2023-11-14 21:00:00,2023-11-14 15:00:00,2.5108406e-08,2.5128717e-08,2.6302645e-08,2.3735721e-08,2.9464026e-08,2.5566914e-08,2.743064e-08,2.9464026e-08,4.801072e-08,3.6779475e-08,4.215072776056517e-08,3.3331744e-08,2.6481363571301294e-08,3.0053226e-08,2.7038569e-08,3.1381944e-08
