unique_id,ds,cutoff,y,Arima,ETS,Theta,SeasonalNaive-8,SeasonalNaive-56,Naive,fit_time_seconds
54,2024-02-20 06:00:00,2024-02-19 15:00:00,4.806882e-09,3.7923065e-09,5.5663754e-09,5.400954e-09,4.333836e-09,8.681991e-09,3.7923065e-09,2336.239035129547
54,2024-02-20 09:00:00,2024-02-19 15:00:00,5.203521e-09,3.7923065e-09,5.550505e-09,5.372789e-09,5.074563e-09,7.033373e-09,3.7923065e-09,2336.239035129547
54,2024-02-20 12:00:00,2024-02-19 15:00:00,4.2660986e-09,3.7923065e-09,5.6769465e-09,5.3783578e-09,5.767326e-09,1.0177459e-09,3.7923065e-09,2336.239035129547
54,2024-02-20 15:00:00,2024-02-19 15:00:00,4.4229864e-09,3.7923065e-09,3.7942693e-09,3.6017458e-09,3.7923065e-09,3.351202e-09,3.7923065e-09,2336.239035129547
54,2024-03-15 00:00:00,2024-03-14 21:00:00,1.09747e-08,8.225211e-09,9.769391e-09,9.077272e-09,1.3837749e-08,6.5797328e-09,8.225211e-09,2336.239035129547
54,2024-03-15 03:00:00,2024-03-14 21:00:00,1.246591e-08,8.225211e-09,1.007222e-08,9.558569e-09,2.2172086e-08,6.6825203e-09,8.225211e-09,2336.239035129547
54,2024-03-15 06:00:00,2024-03-14 21:00:00,1.2818308e-08,8.225211e-09,1.022328e-08,9.401043e-09,1.5026702e-08,5.676539e-09,8.225211e-09,2336.239035129547
54,2024-03-15 09:00:00,2024-03-14 21:00:00,1.3579141e-08,8.225211e-09,1.0369864e-08,9.391341e-09,1.6623625e-08,4.5153055e-09,8.225211e-09,2336.239035129547
54,2024-03-15 12:00:00,2024-03-14 21:00:00,2.0556037e-08,8.225211e-09,1.0652687e-08,9.403813e-09,1.3362239e-08,4.2561688e-09,8.225211e-09,2336.239035129547
54,2024-03-15 15:00:00,2024-03-14 21:00:00,1.0851778e-08,8.225211e-09,8.318801e-09,7.598355e-09,4.0585686e-09,5.0858358e-09,8.225211e-09,2336.239035129547
54,2024-03-15 18:00:00,2024-03-14 21:00:00,7.559223e-09,8.225211e-09,7.861043e-09,7.036563e-09,4.8132947e-09,5.6540923e-09,8.225211e-09,2336.239035129547
