unique_id,ds,cutoff,y,Arima,ETS,Theta,SeasonalNaive-8,SeasonalNaive-56,Naive,fit_time_seconds
54,2023-11-15 12:00:00,2023-11-14 15:00:00,6.285295e-10,5.831209e-10,6.796696e-10,8.4341584e-10,5.831209e-10,4.0000378e-10,3.2304573e-10,9062.314049005508
54,2023-11-15 15:00:00,2023-11-14 15:00:00,3.5709094e-10,3.2304573e-10,2.9629887e-10,2.8895422e-10,3.2304573e-10,1.8580325e-10,3.2304573e-10,9062.314049005508
54,2023-12-09 00:00:00,2023-12-08 21:00:00,8.829128e-10,1.8933575e-09,5.3525334e-10,7.8802687e-10,1.8933575e-09,3.3868726e-09,2.383634e-10,9062.314049005508
54,2023-12-09 03:00:00,2023-12-08 21:00:00,1.0628981e-09,3.8613472e-09,5.6452726e-10,9.871339e-10,3.8613472e-09,5.116383e-09,2.383634e-10,9062.314049005508
54,2023-12-09 06:00:00,2023-12-08 21:00:00,1.0956667e-09,1.6873601e-09,4.585995e-10,1.0094986e-09,1.6873601e-09,5.167439e-09,2.383634e-10,9062.314049005508
54,2023-12-09 09:00:00,2023-12-08 21:00:00,1.0616965e-09,1.3407674e-09,3.9349807e-10,8.5082785e-10,1.3407674e-09,2.276144e-09,2.383634e-10,9062.314049005508
54,2023-12-09 12:00:00,2023-12-08 21:00:00,4.2172435e-10,4.563856e-10,1.3901541e-10,3.3377603e-10,4.563856e-10,3.3237357e-10,2.383634e-10,9062.314049005508
54,2023-12-09 15:00:00,2023-12-08 21:00:00,2.0921209e-10,1.8707817e-10,6.5400164e-11,1.1662762e-10,1.8707817e-10,9.680185e-11,2.383634e-10,9062.314049005508
54,2023-12-09 18:00:00,2023-12-08 21:00:00,2.754347e-10,1.13672204e-10,7.560427e-11,1.0396119e-10,1.13672204e-10,1.1990461e-10,2.383634e-10,9062.314049005508
54,2023-12-09 21:00:00,2023-12-08 21:00:00,3.7329492e-10,2.383634e-10,2.3813304e-10,3.493006e-10,2.383634e-10,5.791874e-10,2.383634e-10,9062.314049005508
54,2024-01-02 06:00:00,2024-01-02 03:00:00,2.763711e-09,1.8769122e-09,2.7587608e-09,3.3952356e-09,1.8769122e-09,1.4647966e-09,3.857565e-09,9062.314049005508
54,2024-01-02 09:00:00,2024-01-02 03:00:00,2.0487732e-09,1.6863091e-09,1.880026e-09,2.8595954e-09,1.6863091e-09,1.7683458e-09,3.857565e-09,9062.314049005508
54,2024-01-02 12:00:00,2024-01-02 03:00:00,4.3301956e-10,4.2416193e-10,4.594568e-10,1.1174105e-09,4.2416193e-10,2.3042951e-10,3.857565e-09,9062.314049005508
54,2024-01-02 15:00:00,2024-01-02 03:00:00,1.563873e-10,1.299308e-10,2.094095e-10,3.9104406e-10,1.299308e-10,8.520683e-11,3.857565e-09,9062.314049005508
54,2024-01-02 18:00:00,2024-01-02 03:00:00,2.1023729e-10,1.2715655e-10,2.8199051e-10,3.4994005e-10,1.2715655e-10,7.933949e-11,3.857565e-09,9062.314049005508
54,2024-01-02 21:00:00,2024-01-02 03:00:00,4.3551204e-10,6.102939e-10,1.2410354e-09,1.1727078e-09,6.102939e-10,2.6904082e-10,3.857565e-09,9062.314049005508
54,2024-01-03 00:00:00,2024-01-02 03:00:00,1.6115926e-09,2.9998044e-09,4.3023687e-09,2.6276405e-09,2.9998044e-09,1.6352009e-09,3.857565e-09,9062.314049005508
54,2024-01-03 03:00:00,2024-01-02 03:00:00,2.33076e-09,3.857565e-09,3.9262003e-09,3.3087508e-09,3.857565e-09,2.4198643e-09,3.857565e-09,9062.314049005508
54,2024-01-26 12:00:00,2024-01-26 09:00:00,3.696699e-10,3.6211711e-10,4.1312379e-10,5.346556e-10,3.6211711e-10,5.093537e-10,1.5944e-09,9062.314049005508
54,2024-01-26 15:00:00,2024-01-26 09:00:00,1.1813356e-10,1.12128e-10,1.1980568e-10,1.8822771e-10,1.12128e-10,7.5854024e-11,1.5944e-09,9062.314049005508
54,2024-01-26 18:00:00,2024-01-26 09:00:00,8.520356e-11,1.10588316e-10,1.03977396e-10,1.681301e-10,1.10588316e-10,1.5556542e-10,1.5944e-09,9062.314049005508
54,2024-01-26 21:00:00,2024-01-26 09:00:00,4.0597858e-10,3.4586412e-10,2.9883956e-10,5.5876764e-10,3.4586412e-10,6.0866784e-10,1.5944e-09,9062.314049005508
54,2024-01-27 00:00:00,2024-01-26 09:00:00,9.893133e-10,8.4856433e-10,1.0221924e-09,1.2373017e-09,8.4856433e-10,1.4422613e-09,1.5944e-09,9062.314049005508
54,2024-01-27 03:00:00,2024-01-26 09:00:00,1.1019972e-09,1.1010655e-09,1.4407614e-09,1.5474065e-09,1.1010655e-09,3.4278447e-09,1.5944e-09,9062.314049005508
54,2024-01-27 06:00:00,2024-01-26 09:00:00,1.1491244e-09,1.4613426e-09,1.6043977e-09,1.5979241e-09,1.4613426e-09,4.619366e-09,1.5944e-09,9062.314049005508
54,2024-01-27 09:00:00,2024-01-26 09:00:00,1.1101503e-09,1.5944e-09,1.4364907e-09,1.3557229e-09,1.5944e-09,3.3799339e-09,1.5944e-09,9062.314049005508
54,2024-02-19 18:00:00,2024-02-19 15:00:00,1.1688955e-10,7.135902e-11,5.6082593e-11,1.3331661e-10,7.135902e-11,1.317738e-10,7.0068173e-11,9062.314049005508
54,2024-02-19 21:00:00,2024-02-19 15:00:00,6.726315e-10,2.9453073e-10,1.8679336e-10,4.4369794e-10,2.9453073e-10,3.53139e-10,7.0068173e-11,9062.314049005508
54,2024-02-20 00:00:00,2024-02-19 15:00:00,2.1695004e-09,1.5008459e-09,7.557471e-10,9.777491e-10,1.5008459e-09,2.6317364e-09,7.0068173e-11,9062.314049005508
54,2024-02-20 03:00:00,2024-02-19 15:00:00,1.9208066e-09,1.744406e-09,9.981334e-10,1.2216834e-09,1.744406e-09,3.2750611e-09,7.0068173e-11,9062.314049005508
54,2024-02-20 06:00:00,2024-02-19 15:00:00,1.9338933e-09,2.4366988e-09,1.0881643e-09,1.2518284e-09,2.4366988e-09,2.5058802e-09,7.0068173e-11,9062.314049005508
54,2024-02-20 09:00:00,2024-02-19 15:00:00,1.6345114e-09,2.3130426e-09,9.686818e-10,1.06945e-09,2.3130426e-09,1.3292764e-09,7.0068173e-11,9062.314049005508
54,2024-02-20 12:00:00,2024-02-19 15:00:00,4.9640336e-10,5.5198746e-10,3.043863e-10,4.2430662e-10,5.5198746e-10,6.630609e-10,7.0068173e-11,9062.314049005508
54,2024-02-20 15:00:00,2024-02-19 15:00:00,1.3458311e-10,7.0068173e-11,7.85582e-11,1.5002614e-10,7.0068173e-11,2.8384578e-10,7.0068173e-11,9062.314049005508
